genres,acousticness,danceability,energy,instrumentalness,liveness,speechiness,valence,label
folclore extremeno,0.8805999999999999,0.6437999999999999,0.4422,0.0007047399999999999,0.25134,0.11756,0.7074,4
folclore navarra,0.93,0.419,0.183,6.28e-06,0.04,0.0496,0.484,5
folk,0.5352688620736815,0.5300583807476125,0.4127873500192156,0.039967850823529986,0.18328410031123127,0.05023289886241857,0.5138526160195377,4
folk metal,0.0006771725,0.32175,0.939375,0.017852149999999997,0.409375,0.1181375,0.3845,9
folk punk,0.3114931922900334,0.4743524263211382,0.642140478458914,0.0513378858651822,0.2569469633329704,0.07603030882513066,0.5210925735881243,3
folk rock,0.4061148955613782,0.5388285069854523,0.5082778495822735,0.05772090380518921,0.19781068850126368,0.052123827217823486,0.5884310579007406,3
folk rock italiano,0.6572916666666668,0.5526875,0.456375,0.0020447047916666667,0.14778958333333336,0.12373541666666668,0.5942916666666667,4
folk-pop,0.4262174647656911,0.5622329914023024,0.5200718968209292,0.03666407563010552,0.14151280547625747,0.04964890664998057,0.3999758965847105,3
folklore argentino,0.436825,0.52125,0.421725,0.00912261875,0.3985625,0.0920725,0.4165,8
folklore ecuatoriano,0.7943482142857143,0.6419776785714286,0.3051785714285714,0.2485215275,0.20083035714285716,0.0629875,0.6816071428571429,1
folklore peruano,0.5914999999999999,0.6194999999999999,0.8095000000000001,8.25e-06,0.12025,0.06765,0.7665,4
folklore venezolano,0.5710000000000001,0.631,0.599,0.0,0.0546,0.0463,0.9079999999999999,4
folkmusik,0.6591866666666666,0.522,0.20982000000000006,0.548132,0.11192666666666666,0.04752666666666667,0.2599,7
folktronica,0.4632031666666668,0.5537916666666667,0.5303666666666667,0.295000755,0.20111083333333332,0.043471666666666665,0.3786875000000001,8
footwork,0.057999999999999996,0.897,0.568,0.332,0.12,0.163,0.165,0
forro,0.5481065181138587,0.5789865689093348,0.4918054472877133,0.07687521158646254,0.19592165415947868,0.0694718303143569,0.6609547294422081,4
forro tradicional,0.5845833333333333,0.6623333333333333,0.7113333333333333,8.711666666666667e-06,0.3331666666666667,0.04505833333333333,0.9178333333333332,4
fort worth indie,0.17182750000000002,0.534,0.77675,0.0001354575,0.34165,0.052125000000000005,0.32425,9
fourth world,0.7184347654693504,0.3627633428647044,0.2813636049259617,0.72690895040241,0.13344595416179858,0.05414327428159022,0.20114027032528933,6
francoton,0.0955,0.7197222222222223,0.6499444444444444,3.800000000000001e-06,0.1243611111111111,0.06352777777777778,0.5525,2
frankfurt electronic,0.0247,0.74,0.946,0.242,0.124,0.0353,0.715,2
freak folk,0.3832813285818779,0.5016817762333311,0.5596047124067738,0.2350907679153763,0.1746621480890358,0.04639744167215308,0.4440369477213022,3
freakbeat,0.3006002567865546,0.483576158888393,0.6524968147888361,0.07852725135575023,0.1901154037668399,0.05236316478635628,0.6298437540985413,3
free folk,0.009609999999999999,0.639,0.669,0.912,0.162,0.0553,0.609,0
free improvisation,0.7322787698412696,0.4077171459096459,0.32447641831501833,0.4193375184266382,0.18740482478632484,0.0814363903133903,0.40207134778184783,7
free jazz,0.6895450016551872,0.4520427204290649,0.3664331864778017,0.37337228274094186,0.18803259769191244,0.0676459296636569,0.464099958553747,7
freestyle,0.108183949092282,0.7106886350491614,0.6873397122614225,0.10598752397387698,0.1446693494955337,0.058190613794100635,0.7063321243814665,2
fremantle indie,0.16735,0.5780000000000001,0.843,0.000135,0.09705,0.07555,0.941,2
french baroque,0.9360863945578232,0.4924149659863945,0.2165261224489796,0.7639020408163265,0.11794789115646258,0.052105238095238086,0.5022452380952382,6
french death metal,9.796785714285717e-05,0.31192857142857144,0.9369285714285714,0.14262642857142854,0.17306428571428573,0.08789285714285715,0.1835571428571429,9
french hip hop,0.0413,0.8420000000000001,0.821,0.00249,0.34600000000000003,0.163,0.594,2
french indie pop,0.3685863636363637,0.7135454545454546,0.5938636363636364,0.1784004222727273,0.22399090909090907,0.03345,0.6302272727272727,3
french indietronica,0.2556375,0.6472499999999999,0.685375,0.2292625,0.193725,0.0351,0.513125,3
french jazz,0.687174577020202,0.5393115530303031,0.3826913194444445,0.39101142939393935,0.15238330176767678,0.06195486111111111,0.5660883522727272,4
french metal,9.796785714285717e-05,0.31192857142857144,0.9369285714285714,0.14262642857142854,0.17306428571428573,0.08789285714285715,0.1835571428571429,9
french movie tunes,0.8130000000000001,0.4291481481481481,0.2770333333333333,0.14143874074074073,0.23511666666666664,0.04653888888888889,0.407075925925926,1
french opera,0.9291263007813388,0.3145573571958037,0.17482968326349446,0.3078700544802957,0.1834629623361496,0.049138492856638606,0.22131067656765674,5
french pop,0.419800404040404,0.5546414141414141,0.5361787878787877,0.05224249479797979,0.19558779461279466,0.03866186868686869,0.5179137205387205,3
french reggae,0.4030154761904762,0.7498571428571428,0.5305142857142857,0.013818960952380955,0.1459047619047619,0.12292380952380952,0.7700928571428571,2
french rock,0.3814332323942869,0.6515002052406659,0.5871815030364372,0.05761466483144963,0.19605116677912732,0.06772041722896986,0.671910475708502,3
french shoegaze,0.0257168,0.29438461538461536,0.7148076923076923,0.2424702269230769,0.17315384615384616,0.03963076923076923,0.4348269230769231,9
french soundtrack,0.6855853986291487,0.4027456349206349,0.363154402958153,0.4381115566161615,0.19468747023809527,0.04828917027417028,0.3489880744949495,7
french techno,0.0258625,0.5785,0.8340000000000001,0.313,0.1365,0.1706,0.3225,9
funana,0.1064157142857143,0.8545714285714286,0.6585714285714286,0.10656442857142856,0.2566857142857143,0.10768571428571427,0.883,2
funk,0.3069054834940159,0.6399618605517576,0.571403307812505,0.11967790718167785,0.17583490347485428,0.06612578513434214,0.6535085904397674,3
funk carioca,0.326508,0.67405,0.6663499999999999,0.0031044479999999997,0.15611000000000005,0.091185,0.5439,3
funk das antigas,0.18575,0.79025,0.80575,5.043e-05,0.1917500000000001,0.097025,0.7605000000000001,2
funk metal,0.06479870840023304,0.511094107685688,0.8237591618372924,0.07432852613708735,0.23757461904223115,0.0945426447958329,0.5170819319746228,9
funk ostentacao,0.546,0.546,0.45799999999999996,3.185e-05,0.0974,0.0884,0.3665,3
funk rock,0.12213946416659413,0.5855384424403969,0.7333128841034946,0.09928049909733293,0.2066112756033716,0.08768753755704349,0.5776937032811119,2
funky breaks,0.002273565,0.701,0.8170000000000001,0.4265100000000001,0.127,0.045,0.7275,2
funky tech house,0.183425,0.6376666666666667,0.5081666666666668,0.02243783333333333,0.09221666666666667,0.049600000000000005,0.62,3
future funk,0.1871834427536232,0.6709565217391305,0.7302681159420292,0.1643367683333333,0.22133922101449272,0.08539637681159419,0.5981317028985507,2
future garage,0.186076,0.61765,0.5128166666666667,0.13993975,0.17934166666666668,0.10474166666666666,0.27536666666666665,3
future house,0.06635583333333334,0.7056666666666667,0.8605833333333334,0.014252214166666666,0.15345,0.058333333333333334,0.6557499999999999,2
future rock,0.07317080000000001,0.426625,0.7674583333333334,0.005641288333333334,0.27062083333333337,0.06834583333333334,0.3260583333333333,9
futurepop,0.04671666666666666,0.6558333333333333,0.603,0.048366,0.2639666666666667,0.034616666666666664,0.6573333333333333,2
g funk,0.1052645021272047,0.7802725909051521,0.6840766666276957,0.003682855951421568,0.2175382154170916,0.237609674959274,0.6264646979600846,2
gabba,0.0367,0.69,0.861,0.000412,0.142,0.0845,0.529,2
gaian doom,0.00352,0.321,0.662,0.503,0.105,0.0349,0.19899999999999998,0
gainesville indie,0.19618425833333333,0.5048333333333335,0.7001666666666667,0.006034308333333334,0.22875,0.086525,0.2887666666666667,9
galante era,0.9474772727272728,0.3496818181818182,0.19062647727272727,0.34161498670454543,0.12695151515151515,0.05349621212121213,0.409698106060606,5
gamelan,0.9915,0.502,0.2015,0.8995,0.133,0.042649999999999993,0.28300000000000003,6
gaming edm,0.11167317577030814,0.5785409663865546,0.8073739495798319,0.2589298113130252,0.20509635854341735,0.07613487394957982,0.3390308123249299,9
gangster rap,0.11054085965817614,0.7493905140791595,0.6822243492689319,0.007383838814899978,0.21783850211409006,0.2352771581600247,0.5863979880040288,2
garage pop,0.15230822888888887,0.4738955555555556,0.7890155555555556,0.11557533162222225,0.185114,0.05077200000000001,0.6235733333333333,2
garage psych,0.18203806149516424,0.4754953162988773,0.7273366434080825,0.3667718501150303,0.1958007755323268,0.053132820310313,0.4731551021412192,9
garage punk,0.02060376523809524,0.4404238095238095,0.8480107142857142,0.39503830149999997,0.1871257142857143,0.07695988095238096,0.4740726190476191,9
garage punk blues,0.4224236333333333,0.4086533333333333,0.8936666666666665,0.40524340000000003,0.2621333333333333,0.08408666666666666,0.4293733333333334,0
garage rock,0.12457424577107205,0.4738315665809708,0.7631362277019359,0.13494417739555378,0.20230182054021595,0.06787772500444836,0.538051373810796,2
gauze pop,0.11667092319749214,0.6147604493207942,0.6472144723092998,0.0159582857784744,0.1782847962382445,0.054371133751306165,0.4077644200626959,2
gbvfi,0.1475125860737726,0.4543113438637244,0.7227843931326124,0.2444078535103722,0.1938755496709253,0.05516682920277552,0.5577003891658475,2
geek folk,0.37653,0.5073333333333334,0.4970000000000001,3.7873333333333336e-05,0.09433333333333332,0.03503333333333333,0.335,8
geek rock,0.2527791304347827,0.630695652173913,0.6650434782608697,0.02930151739130434,0.17793043478260867,0.08853695652173914,0.7222826086956521,3
german alternative rock,0.0101335,0.496,0.785,0.019913425,0.16115000000000002,0.053850000000000016,0.33375000000000005,9
german baroque,0.9573375465357165,0.3489473354597024,0.1431391316137539,0.6005061963313828,0.1394389263342521,0.04924633028138449,0.3886569925091018,6
german choir,0.9548911120777148,0.3008965782224156,0.27559217195882274,0.39974959916195457,0.20278777729447586,0.04858958967667102,0.19415565463244888,5
german country,0.58,0.609,0.43,0.0,0.114,0.0363,0.218,8
german dance,0.10327790625,0.7070104166666666,0.7503125,0.149497739375,0.17284895833333333,0.07247604166666666,0.6126145833333333,2
german hard rock,0.05460135512820512,0.3942368589743589,0.7832006410256409,0.09372106115384618,0.2109960256410256,0.056226858974358966,0.4078455128205129,9
german house,0.03869333333333333,0.8536666666666667,0.604,0.025627666666666663,0.08973333333333333,0.04616666666666667,0.6659999999999999,2
german jazz,0.515,0.41278461538461536,0.29329230769230763,0.592349930923077,0.16418384615384612,0.037657692307692316,0.4025676923076923,0
german literature,0.7281880208333334,0.645603125,0.17294510416666667,0.002087340104166666,0.3147122916666667,0.7189406249999999,0.4983455729166666,1
german metal,0.01553410429350062,0.3679517573929339,0.8632951974496094,0.12421296993532613,0.22448217925864986,0.07792502685223274,0.327898576260341,9
german oi,0.106143,0.2815,0.7879999999999999,0.37001245,0.39,0.08865,0.33799999999999997,9
german opera,0.93417970635144,0.31063481940144483,0.2257510591284361,0.2601071775136974,0.2291328876223536,0.08259782535103356,0.23945135906276385,5
german pop,0.3048101751207729,0.6031340579710145,0.5998174315619968,0.007848850189210948,0.18387737520128825,0.057776368760064416,0.543319041867955,3
german pop rock,0.28495866666666664,0.604,0.5583333333333332,0.023366666666666664,0.14026666666666665,0.03256666666666667,0.4846666666666668,3
german post-hardcore,0.00224,0.713,0.855,3e-06,0.342,0.0365,0.818,2
german punk,0.16401433333333332,0.43216666666666653,0.7176666666666666,0.12416538333333335,0.3706666666666667,0.13255,0.4383333333333333,9
german reggae,0.354,0.6659999999999999,0.768,0.0,0.0521,0.124,0.972,2
german renaissance,0.9940000000000001,0.209,0.287,0.0,0.10800000000000001,0.0387,0.184,5
german rock,0.1643483678710179,0.4526265540015541,0.6168933954933955,0.09770791562451438,0.2302178418803419,0.0548684731934732,0.4380334790209791,2
german show tunes,0.8141818181818183,0.3812727272727273,0.18680909090909087,0.003191421818181818,0.15942727272727275,0.12274545454545452,0.15056363636363634,5
german soundtrack,0.6080614739229026,0.3442863945578232,0.2581546712018141,0.6591164167120179,0.20741984126984128,0.04201678004535148,0.1908162131519274,6
german techno,0.06650062557189543,0.6909694989106754,0.8335381263616559,0.2949163881576798,0.19260987200435734,0.05347366557734206,0.6018028322440087,2
german thrash metal,0.0009264161111111113,0.25975,0.9111944444444444,0.19562800000000005,0.14610277777777778,0.11670277777777778,0.23737777777777774,9
german underground rap,0.065,0.8590000000000001,0.792,0.0,0.3,0.141,0.7659999999999999,2
ghanaian hip hop,0.12528333333333333,0.8055,0.6906666666666667,0.000309815,0.18463333333333332,0.06468333333333333,0.6046666666666667,2
ghanaian traditional,0.7610000000000001,0.6445000000000001,0.0772,0.0,0.149,0.4925000000000001,0.514,1
ghazal,0.8351116712598875,0.5249473339895611,0.36250137087723405,0.22516576030136934,0.21084504703653467,0.08615851608752627,0.627953208382757,1
ghent indie,0.177,0.604,0.9520000000000001,0.8809999999999999,0.0874,0.0373,0.505,0
girl group,0.13758039187483745,0.689641660915051,0.6798061902307987,0.013829990143408185,0.18365135129067348,0.08277816672927822,0.6179533162990268,2
glam metal,0.07139421411565212,0.4853735160206195,0.769506147983679,0.0565567555523002,0.2339396354093031,0.05900137278959958,0.4775623959240562,9
glam punk,0.09159437331415764,0.4149074326149192,0.8217498406525144,0.031822626780640635,0.2164164295360017,0.08387448441635607,0.5835536541889483,9
glam rock,0.23209459586787026,0.5085661708614615,0.6747667835339252,0.09655758852245944,0.24026806887825106,0.07522257161355463,0.5552909990328116,3
glee club,0.3175218518518519,0.5597592592592591,0.6371296296296296,5.0630740740740726e-05,0.1744851851851852,0.057333333333333326,0.5174444444444445,3
glitch,0.2939553777777777,0.5551083333333334,0.5982972222222223,0.5211858777777778,0.16773944444444444,0.096385,0.2828333333333333,0
glitch hop,0.20100176759259256,0.5748493055555556,0.6628337962962964,0.38074179108796297,0.2759095370370371,0.0907524537037037,0.35029953703703703,9
glitch pop,0.21568,0.535,0.6788000000000001,0.45106,0.1123,0.037160000000000006,0.2982,0
go-go,0.1268575,0.6416249999999999,0.7765,0.050506850000000006,0.229275,0.07552500000000001,0.8465,2
gospel,0.3498111068726745,0.4843925602820132,0.6053937743488278,0.005771472696512919,0.3171199328535165,0.08603273568715337,0.4233913416750124,3
gospel blues,0.8340200588235295,0.5725288235294118,0.3554408823529412,0.013646781070588235,0.16914529411764706,0.05769988235294118,0.6482711764705883,1
gospel italiano,0.9790000000000001,0.672,0.441,0.0,0.193,0.735,0.804,1
gospel r&b,0.3447347855750488,0.554365253411306,0.5563244736842106,0.0007072226900584795,0.22495986354775827,0.08167015107212476,0.4851360331384015,3
gospel rap,0.196,0.75,0.833,0.0,0.622,0.27899999999999997,0.614,2
gospel singers,0.6903,0.4359333333333334,0.3697444444444445,0.00039894966666666665,0.13577111111111112,0.04507666666666667,0.4566222222222223,8
gothabilly,0.07138173125000002,0.3782232142857143,0.7890714285714286,0.4743960209821429,0.30962410714285715,0.058199107142857136,0.4913767857142857,9
gothenburg indie,0.2408567013888889,0.5827256944444444,0.6192048611111111,0.1135041896527778,0.16340000000000002,0.04602604166666666,0.4780381944444444,3
gothenburg metal,0.006082246875,0.39979166666666666,0.9348958333333331,0.37387594875,0.4424166666666667,0.08405208333333332,0.30452291666666664,0
gothic alternative,0.0132525,0.5342499999999999,0.8342499999999999,0.0,0.20805,0.065225,0.66425,2
gothic americana,0.18005833333333332,0.6236666666666667,0.5398333333333333,0.002975233333333334,0.1999666666666667,0.02991666666666666,0.6288333333333332,3
gothic metal,0.029283472650462963,0.4164548611111111,0.8446053240740741,0.2056760944907408,0.1616769675925926,0.05835659722222222,0.2688295138888889,9
gothic post-punk,0.06947875833333332,0.41873333333333335,0.7375166666666667,0.3277279777777777,0.2535405555555556,0.04767722222222223,0.5278944444444446,9
gothic rock,0.10568783117190067,0.496703658877197,0.713794979251163,0.2662547902473255,0.17346961937530034,0.05545436900950273,0.5444859126194092,2
gothic symphonic metal,0.03006032354166667,0.3739583333333333,0.8792083333333334,0.018285922916666662,0.15885833333333332,0.07102916666666667,0.3583416666666666,9
