,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence
6421,0.362,['Stevie Ray Vaughan'],0.475,408480,0.383,0,5XNpdKmlLJPUbwKQceX2tW,0.749,1,0.0728,-14.202,1,Little Wing,61,1984,0.0375,114.709,0.524
6422,0.321,['Wham!'],0.9,302693,0.459,0,5hXEcqQhEjfZdbIZLO8mf2,0.00399,6,0.165,-15.557,0,Everything She Wants,63,1984-10-23,0.0366,115.091,0.962
6423,0.00754,['Iron Maiden'],0.446,363587,0.97,0,4sAjWbPq6iSI6I0Ovr9CkY,0.000275,9,0.199,-5.004,0,2 Minutes to Midnight - 2015 Remaster,55,1984-09-03,0.0508,94.233,0.595
6424,0.116,['Pretenders'],0.598,231120,0.901,0,4cMHCRLPNoEbpnl2rz6GS9,0.0401,2,0.178,-6.081,1,Back on the Chain Gang - 2007 Remaster,62,1984,0.0359,153.24,0.814
6425,0.0375,['Autograph'],0.629,278507,0.79,0,7u0b4DthVvd2F2EzCiOx0Z,0.00034,2,0.13,-13.496,1,Turn up the Radio,57,1984,0.0429,110.295,0.428
6426,0.109,['The Cars'],0.728,184717,0.855,0,35wVRTJlUu2kDkqXFegOKt,0.000576,2,0.113,-6.031,1,You Might Think,59,1984,0.0333,133.887,0.971
6427,0.137,['George Strait'],0.664,154360,0.601,0,5CwZU4BVFX0dyqG1gKfHHr,3.09e-05,2,0.0567,-13.379,1,The Fireman,55,1984-01-01,0.0616,168.979,0.934
6428,0.448,['Chicago'],0.584,283733,0.612,0,3Tows9RnoAq9CmMJaII2cO,0.0,2,0.171,-5.833,1,Hard Habit to Break - 2006 Remaster,60,1984-05-14,0.0283,81.182,0.402
6429,0.0782,['Queen'],0.875,198773,0.408,0,6NAEpcvbmNdT0cWP3LFDcY,0.000848,4,0.122,-10.507,1,I Want To Break Free - Remastered 2011,55,1984-02-27,0.0376,109.084,0.774
6430,0.00102,['The Smiths'],0.696,221533,0.628,0,69Kzq3FMkDwiSFBQzRckFD,0.428,2,0.272,-8.407,1,This Night Has Opened My Eyes - 2011 Remaster,60,1984,0.0274,100.038,0.701
6431,0.00135,['U2'],0.458,228427,0.843,0,3dh2LlmeMqKJbzn2WUgt3d,0.000296,4,0.778,-7.201,1,Pride (In The Name Of Love) - Remastered 2009,59,1984-10-01,0.0316,105.701,0.713
6432,0.0145,['Chaka Khan'],0.698,343400,0.912,0,5yR9u8QiOt8hJaddv32oo7,0.0222,11,0.279,-8.993,1,I Feel for You,60,1984,0.0675,124.916,0.797
6433,0.00515,['Bryan Adams'],0.561,233270,0.811,0,2RWFncSWZEhSRRifqiDNVV,3.6e-05,4,0.287,-6.157,1,Run To You,65,1984-11-05,0.0265,126.593,0.635
6434,0.254,['Tina Turner'],0.855,230240,0.48,0,3ErsOxqe2RmXkR65wkygDz,2.16e-05,1,0.151,-8.902,1,What's Love Got to Do with It - 2015 Remaster,64,1984-05-29,0.0588,97.793,0.798
6435,0.000219,['Metallica'],0.31,395707,0.977,0,4q9QVIaLqjbcoqeCfM2zan,0.273,6,0.0785,-5.478,0,Creeping Death (Remastered),54,1984-07-27,0.164,100.626,0.179
6436,0.502,['The Judds'],0.732,211267,0.667,0,6BkK5Dsu1kTne7Cn6EyYex,4.07e-06,10,0.0524,-9.278,1,Why Not Me,56,1984-10-15,0.0278,125.6,0.727
6437,0.189,['Wham!'],0.735,262960,0.478,0,2FRnf9qhLbvw8fu4IBXx78,2.48e-06,2,0.355,-12.472,1,Last Christmas,60,1984-11-29,0.0293,107.682,0.947
6438,0.0713,['The Time'],0.761,333360,0.641,0,0QUpBXTOdB4JJyTGFN6dH1,0.0269,8,0.483,-13.466,0,Jungle Love,54,1984-07-03,0.0445,119.61,0.822
6439,0.373,"['Willie Nelson', 'Ray Charles']",0.549,231027,0.287,0,51EKPuV1uAWryjNMqZLtgJ,0.0,5,0.115,-13.135,1,Seven Spanish Angels (with Ray Charles),57,1984,0.0362,132.439,0.382
6440,0.219,['Laura Branigan'],0.814,246440,0.686,0,6JNJERZGJwDVgkmbohBw7u,0.00382,6,0.155,-12.172,0,Self Control,70,1984,0.0342,106.679,0.778
6441,0.456,['Rocío Dúrcal'],0.274,409467,0.171,0,2TC4v9YiuQYk3Tk8RH7fV4,0.0024,0,0.808,-16.847,1,Amor Eterno,63,1984,0.0326,177.081,0.407
6442,5.15e-05,['Metallica'],0.265,396987,0.973,0,36DLF96pjKydN0MZtsahQz,0.0942,9,0.205,-6.129,1,Ride The Lightning (Remastered),53,1984-07-27,0.173,148.506,0.27
6443,0.398,['Survivor'],0.659,248200,0.714,0,0kly0FygSDXVbvbXxsZ31S,1.15e-05,7,0.174,-9.811,1,High on You,54,1984-01-01,0.0321,125.152,0.871
6444,0.715,['Leonard Cohen'],0.28,277160,0.344,0,7yzbimr8WVyAtBX3Eg6UL9,0.00642,0,0.133,-12.577,1,Hallelujah,65,1984-12-11,0.0293,171.143,0.232
6445,3.73e-05,['Metallica'],0.28,284507,0.986,0,0WSRrGVg1gO33MKIBPgBV2,0.688,0,0.071,-7.012,1,Fight Fire With Fire (Remastered),53,1984-07-27,0.115,91.025,0.16
6446,0.0304,['Don Henley'],0.702,269107,0.558,0,4yCRCEAfCMRyqCpBSd0qDp,0.0,7,0.0528,-11.952,1,All She Wants To Do Is Dance,55,1984-01-01,0.0288,114.932,0.903
6447,0.281,['Steve Perry'],0.644,219720,0.58,0,4mxkQkZSX1BWgIYh5Q2Jt9,0.0,11,0.0652,-6.819,1,Foolish Heart,60,1984-04-01,0.0226,96.475,0.591
6448,0.218,['Echo & the Bunnymen'],0.568,348293,0.829,0,0cOf4csnt4DeXSkFmBjULw,0.00418,7,0.0976,-7.066,1,The Killing Moon,52,1984-05-04,0.0303,124.201,0.79
6449,0.505,['Corey Hart'],0.665,320000,0.624,0,5uRsBdLhn91AYcsTCOGNOC,0.0104,10,0.518,-11.106,0,Sunglasses At Night,54,1984-01-01,0.049,127.083,0.717
6450,0.126,['New Edition'],0.871,347667,0.532,0,5LkcAjqj5NOctNGi2qUjlw,0.00819,10,0.321,-13.335,0,Cool It Now,52,1984-01-01,0.0677,116.574,0.74
6451,0.34,['The Judds'],0.728,194760,0.398,0,2mEAWmVDub6PSF8pZXInrS,0.0,7,0.137,-11.036,1,Mama He's Crazy,54,1984-10-15,0.027,95.959,0.425
6452,0.74,"['Rocío Dúrcal', 'Juan Gabriel']",0.753,222760,0.233,0,3ic95qCcp0njJNb3mJTZaP,7.37e-06,7,0.0977,-16.193,1,Déjame Vivir (with Juan Gabriel),63,1984,0.0468,131.264,0.775
6453,0.166,['Chaka Khan'],0.569,286693,0.589,0,7gh2v4IHnxdiwSgA6xluhe,6.91e-06,8,0.132,-7.395,1,Through the Fire,59,1984,0.0306,130.865,0.409
6454,0.59,['Survivor'],0.527,252613,0.342,0,1M3xrSPzPcKkCnXGHFPKaw,0.0,3,0.0803,-12.272,1,The Search Is Over,56,1984-01-01,0.0336,124.209,0.148
6455,0.0337,['Iron Maiden'],0.3,271907,0.936,0,6wNF6hphTxhUiAmQG3uzbf,0.021,2,0.158,-5.399,1,Aces High - 2015 Remaster,51,1984-09-03,0.0456,133.065,0.756
6456,0.0261,['Sheila E.'],0.759,543560,0.675,0,179SfVFJ0ZN41toTxnpgRD,0.0341,3,0.431,-14.366,0,The Glamorous Life,53,1984,0.0422,127.522,0.866
6457,0.0194,['Dokken'],0.298,262200,0.612,0,1j06ieEC2BOCM0fTmYhn2l,9.67e-05,3,0.0906,-9.002,0,Alone Again,57,1984-09-11,0.0379,156.727,0.343
6458,0.134,['Scorpions'],0.273,387000,0.39,0,7kjsCbksOZotNNHOvKsJJh,0.00174,8,0.183,-12.384,0,Still Loving You,62,1984-03-27,0.0317,103.955,0.0851
6459,0.518,['The Replacements'],0.476,190853,0.361,0,3fnL2JDgy4QD04araOl0eY,0.0,11,0.0817,-9.312,1,Androgynous,56,1984,0.0287,106.484,0.389
6460,0.559,['Sade'],0.742,219427,0.422,0,2DcSehEocZhDogCJKCnXb3,4.14e-05,9,0.0402,-6.797,1,Your Love Is King,61,1984,0.0309,134.624,0.592
6461,0.00209,['Dio'],0.286,344933,0.895,0,6LUGAFpbYVek4rRY0G9dV0,0.141,9,0.0562,-6.041,0,The Last in Line,52,1984,0.104,172.764,0.58
6462,0.47,['Boney M.'],0.694,220733,0.719,0,67hbP9PFQZrb4XZc3TzB0s,0.00121,6,0.44,-12.734,0,"Rasputin - 7"" Version",61,1984-12-03,0.048,126.212,0.972
6463,0.00953,['AC/DC'],0.572,280960,0.835,0,5UKeFkVeUfvP6S43I8s9mt,0.0153,9,0.012,-5.552,1,Jailbreak,62,1984-10-15,0.0787,131.568,0.594
6464,0.127,['New Edition'],0.727,239160,0.45,0,4DiNls6kFmF1ZittKsPsTc,0.0,2,0.0544,-13.32,1,Mr. Telephone Man,51,1984-01-01,0.0291,94.039,0.895
6465,0.002,['Nataural'],0.211,170922,0.774,0,62xwABwM3hRKvj1AoNe5qT,0.759,5,0.146,-20.97,0,Florida Rain Storm,54,1984-10-12,0.0771,54.387,0.0358
6466,0.000826,['W.A.S.P.'],0.285,223533,0.825,1,6w8dBm5KlXxWejYrbGS1EJ,0.0,1,0.268,-7.049,0,I Wanna Be Somebody,61,1984,0.0466,164.611,0.516
6467,0.0875,['Depeche Mode'],0.679,232080,0.829,0,3GREm6zSHwKZsJxl0hqbAQ,2.46e-06,9,0.318,-7.288,0,People Are People - 2006 Remaster,53,1984-09-24,0.0604,119.96,0.812
6468,0.0923,['Prince'],0.548,313960,0.414,0,1BNtFSws7fjbn9aVBPA79j,0.0049,5,0.0809,-12.074,1,The Beautiful Ones,54,1984-06-25,0.0355,143.407,0.514
6469,0.383,['Prince'],0.355,254493,0.707,0,0khi86hc79RfsRC0rrkkA2,1.74e-06,11,0.958,-10.634,0,Darling Nikki,53,1984-06-25,0.134,78.433,0.414
6470,0.00348,['Deep Purple'],0.521,328427,0.721,0,2JhJOPGvtqMpj5RQC8cIYf,0.0113,2,0.391,-7.699,1,Perfect Strangers,65,1984-09-16,0.0254,97.578,0.611
6471,0.918,"['Johann Sebastian Bach', 'David Bell', 'Berliner Philharmoniker', 'Herbert von Karajan']",0.0753,365147,0.07,0,7h6GoPvGHC9uzZJ8bNvfIq,0.947,2,0.146,-27.272,1,"Suite No.3 In D, BWV 1068: 2. Air",62,1984-01-01,0.044,79.801,0.0625
6472,0.347,['Tears For Fears'],0.645,251489,0.795,0,4RvWPyQ5RL0ao9LPZeSouE,0.00389,7,0.104,-12.095,1,Everybody Wants To Rule The World,80,1985-02-25,0.0527,112.067,0.535
6473,0.018,['a-ha'],0.573,225280,0.902,0,2WfaOiMkCvy7F5fcp2zZ8L,0.00125,6,0.0928,-7.638,0,Take on Me,83,1985-06-01,0.054,84.412,0.876
6474,0.168,['Simple Minds'],0.66,263040,0.816,0,3fH4KjXFYMmljxrcGrbPj9,0.0181,2,0.0608,-6.61,1,Don't You (Forget About Me),75,1985,0.0299,111.346,0.678
6475,0.052,['Starship'],0.661,296080,0.908,0,6OnfBiiSc9RGKiBKKtZXgQ,0.0,5,0.0708,-4.897,1,We Built This City,76,1985-09-10,0.039,144.091,0.656
6476,0.0116,['Katrina & The Waves'],0.596,238733,0.869,0,05wIrZSwuaVWhcv5FfqeH0,0.173,10,0.0678,-11.97,1,Walking On Sunshine,78,1985,0.037,109.902,0.944
6477,0.132,['Survivor'],0.817,245640,0.599,0,2KH16WveTQWT6KOG9Rg6e2,0.000311,0,0.0873,-9.249,0,Eye of the Tiger,77,1985,0.0328,108.873,0.548
6478,0.0999,['Mötley Crüe'],0.403,240933,0.777,0,4zXvB4MoQD8onk0NCZbeHG,3.28e-06,5,0.124,-6.416,1,Home Sweet Home,70,1985,0.0354,76.329,0.149
6479,0.103,['The Outfield'],0.555,221840,0.757,0,5dRQUolXAVX3BbCiIxmSsf,1.16e-06,1,0.0631,-7.868,0,Your Love,71,1985,0.0601,129.607,0.582
6480,0.21,['Prince'],0.761,215173,0.67,0,5jSz894ljfWE0IcHBSM39i,0.000426,2,0.0685,-12.759,1,Raspberry Beret,70,1985-04-22,0.0438,120.752,0.91
6481,0.48,"['The Highwaymen', 'Willie Nelson', 'Johnny Cash', 'Waylon Jennings', 'Kris Kristofferson']",0.67,182653,0.351,0,7jWbXvrgdbkajU8L28ahn5,0.0176,2,0.115,-16.842,1,Highwayman,69,1985-05-01,0.0463,101.384,0.45
6482,0.0491,['Dire Straits'],0.667,506400,0.655,0,4yqtwO7MQIIXqoiRBPHAgR,0.000894,2,0.0641,-9.339,0,Money for Nothing,63,1985-05-13,0.0367,134.212,0.657
6483,0.382,"['Robert Palmer', ""Eric 'ET' Thorngren""]",0.702,363640,0.578,0,5izGeTxueiFX1UPFGohY9w,5.89e-06,2,0.0425,-13.415,1,Addicted To Love,70,1985-01-01,0.031,111.617,0.975
6484,0.157,['John Mellencamp'],0.66,221627,0.92,0,2HsjJJL4DhPCzMlnaGv7ap,0.00545,11,0.312,-2.658,1,Small Town,65,1985,0.0333,123.132,0.632
6485,0.576,"['Grover Washington, Jr.', 'Bill Withers']",0.803,237106,0.488,0,1ko2lVN0vKGUl9zrU0qSlT,0.0609,1,0.0763,-9.303,1,Just the Two of Us (feat. Bill Withers),70,1985,0.0803,95.771,0.624
6486,0.201,['Whitney Houston'],0.832,275533,0.544,0,5tdKaKLnC4SgtDZ6RlWeal,0.000139,6,0.632,-12.697,1,How Will I Know,71,1985-02-14,0.0442,119.49,0.928
6487,0.121,['The Outfield'],0.579,216467,0.654,0,4oDZ5L8izBals6jKBJDBcX,3.62e-06,1,0.0673,-12.421,0,Your Love,71,1985-06-29,0.0553,129.537,0.616
6488,0.0308,['Dead Or Alive'],0.567,199667,0.943,0,7uHO4AmKtyGa5v5fsElGoC,0.0966,6,0.544,-7.992,0,You Spin Me Round (Like a Record),72,1985-03-26,0.0387,128.207,0.965
6489,0.435,['Dire Straits'],0.461,252467,0.936,0,423o3ZHIaBtGXyhF1uH41a,9.13e-05,4,0.124,-6.866,1,Walk of Life,62,1985-05-13,0.109,172.404,0.804
6490,0.174,['Tears For Fears'],0.511,393667,0.942,0,2gQaQUhDCNGfBVXTvxAmXQ,1.87e-05,0,0.139,-10.407,1,Shout,71,1985-02-25,0.0429,97.909,0.498
6491,0.0748,['The Cure'],0.725,203267,0.524,0,7ABE6G4uQxbNtYgVrpBBPA,0.764,11,0.0819,-11.121,1,Close to Me - Remastered,60,1985-08-26,0.116,185.134,0.961
6492,0.0529,['Phil Collins'],0.714,263107,0.935,0,4qM461TqtpnP4GLRIXwEnW,0.0934,5,0.0515,-5.195,1,Sussudio - 2016 Remaster,67,1985-01-25,0.0849,121.232,0.725
6493,0.15,['John Parr'],0.612,251800,0.6,0,1A2PWRltFrX8iB8IP3CUgo,3.04e-06,9,0.222,-10.945,1,St. Elmos Fire (Man in Motion),67,1985-01-01,0.0327,111.203,0.471
6494,0.134,['Mr. Mister'],0.286,343933,0.5,0,78FHUZRbFDCG6VkRAQdFLm,4.57e-05,1,0.108,-14.281,0,Broken Wings,61,1985-11-27,0.0357,99.162,0.443
6495,0.237,['Mel McDaniel'],0.871,179653,0.714,0,56BG1hMSEkIN7IA2E4xNuN,1.94e-06,10,0.072,-6.413,1,Baby's Got Her Blue Jeans On,59,1985-02-22,0.0307,106.797,0.962
6496,0.338,"['Tears For Fears', 'Dave Bascombe']",0.623,257316,0.739,0,5lwQGZYF4BXOzFtXc5zk8q,1.88e-05,7,0.109,-8.116,1,"Head Over Heels - Dave Bascombe 7"" N.Mix",64,1985-02-25,0.0244,95.007,0.642
6497,0.72,['Kate Bush'],0.629,298933,0.547,0,75FEaRjZTKLhTrFGsfMUXR,0.00314,10,0.0604,-13.123,0,Running Up That Hill (A Deal With God),67,1985,0.055,108.375,0.197
6498,0.0769,['DeBarge'],0.707,229107,0.759,0,5yGTQzYbEdY6B9RFZJypgt,2.84e-05,11,0.0775,-12.328,0,Rhythm Of The Night,65,1985,0.046,115.142,0.955
6499,0.0361,['Talking Heads'],0.661,259107,0.713,0,5gS8whHdcpbkdz0qonQZF8,2.27e-05,2,0.153,-7.825,1,Road to Nowhere,56,1985-07-10,0.0296,110.364,0.632
6500,0.00943,['John Mellencamp'],0.433,174360,0.958,0,0lqfBvf1Gqmmt3l5Qeirlm,2.73e-06,9,0.227,-4.009,1,R.O.C.K. In The U.S.A. (A Salute To 60's Rock),61,1985,0.0818,164.009,0.874
6501,0.435,['George Strait'],0.642,193400,0.233,0,5BYOLEoFD1fWokKncxz7BQ,0.0,9,0.105,-16.568,1,You Look So Good In Love,57,1985-01-01,0.0298,114.495,0.333
6502,0.132,['Echo & the Bunnymen'],0.522,346280,0.85,0,15049rGLXHwrWtE4euUb5C,0.0338,7,0.295,-4.769,1,The Killing Moon,64,1985-11-11,0.0361,124.216,0.71
6503,0.788,['Phil Collins'],0.534,288973,0.442,0,6fkvIT9KFKxO8poBeKfaEf,0.000351,3,0.0986,-9.442,1,One More Night - 2016 Remaster,69,1985-01-25,0.0308,136.369,0.343
6504,0.306,['Bronco'],0.789,169600,0.67,0,3M7WBL64QOmuPiPjhySCJW,0.0,7,0.0435,-12.263,1,Sergio el Bailador,63,1985,0.0578,89.532,0.984
6505,0.0031,['Hombres G'],0.603,194867,0.843,0,1Wrzhfa5bNlqvsnCztz190,0.0337,9,0.445,-7.597,0,Devuélveme a mi chica,71,1985,0.0557,172.676,0.503
6506,0.58,['Simply Red'],0.707,269840,0.514,0,1yg7fwwYmx9DQ2TdXUmfpJ,0.000159,9,0.0953,-8.885,0,Holding Back the Years - 2008 Remaster,68,1985,0.0281,86.035,0.524
6507,0.0175,['Billy Idol'],0.672,505093,0.792,0,4OYRJv1tcOEPe38Fwc7y1m,0.0119,9,0.313,-6.436,1,White Wedding (Parts 1 And 2) - Shotgun Mix / 24-Bit Digitally Remastered 2001,57,1985,0.0333,146.907,0.649
6508,0.189,['U.S.A. For Africa'],0.528,427333,0.447,0,3Z2tPWiNiIpg8UMMoowHIk,0.0,4,0.0745,-15.255,1,We Are The World,69,1985-01-01,0.0435,72.58,0.292
6509,0.00105,['Tom Petty and the Heartbreakers'],0.502,307333,0.54,0,3BSoskNONnjn05yRO2tYFX,0.00849,10,0.243,-15.93,1,Don't Come Around Here No More,58,1985-03-26,0.0318,160.531,0.922
6510,0.013,['Talking Heads'],0.763,219200,0.629,0,5JwK7v6XhG0YgqDuCgzOy8,0.0585,9,0.0756,-9.947,1,And She Was,55,1985-07-10,0.0322,126.477,0.973
6511,0.676,['Zapp'],0.679,282308,0.709,0,362zcsyXMLbL7PNLhOovvm,0.0,7,0.292,-5.851,0,Computer Love,56,1985-01-01,0.133,84.543,0.673
6512,0.128,['Sade'],0.752,277153,0.824,0,4KJzJxpqE5aR4zj8LiH652,0.0103,10,0.306,-9.455,0,The Sweetest Taboo,59,1985-10-10,0.0447,91.563,0.961
6513,0.000402,['Ratt'],0.442,205560,0.759,0,3D5ORNm9spaTcdRx50ksHx,0.0081,10,0.174,-13.475,1,Lay It Down,58,1985,0.0354,198.117,0.279
6514,0.508,"['Heart', 'Ann Wilson']",0.535,254476,0.532,0,22wWxHGHRH8gZXNDXRgSqY,0.0,11,0.0868,-9.865,1,These Dreams,61,1985-07-06,0.0291,79.106,0.3
6515,0.593,['Whitney Houston'],0.636,238467,0.264,0,1lx8ddGT5wCD6W2xmLeRKG,4.22e-05,6,0.275,-14.567,0,Saving All My Love for You,64,1985-02-14,0.0263,99.304,0.264
6516,0.0029,['Hombres G'],0.736,225760,0.711,0,6tu2FHuKL9C8pwNrityweQ,0.000275,2,0.0948,-5.503,1,Te quiero,71,1985-01-01,0.0352,112.309,0.719
6517,0.452,['Los Invasores De Nuevo León'],0.55,192440,0.349,0,1kfKyCWFxNp4WHJDcPyYWS,0.0,10,0.0969,-11.314,1,Laurita Garza,55,1985-01-01,0.0523,189.662,0.873
6518,8.02e-05,['The Jesus and Mary Chain'],0.341,182493,0.552,0,1LwP9g1Hjbs64jXM2Qsxry,0.616,8,0.0591,-10.503,1,Just Like Honey,63,1985-11-18,0.0423,121.361,0.486
6519,0.484,['Whitney Houston'],0.502,291400,0.305,0,6yJxCltgtmGxIgKOS6ndnu,3.55e-06,9,0.117,-16.011,1,Greatest Love of All,66,1985-02-14,0.0339,131.242,0.248
6520,0.295,['Heart'],0.246,221671,0.631,0,5nN1jGnCadYk1jYm6oV5zN,0.0,2,0.321,-7.067,0,What About Love?,59,1985-07-06,0.0377,160.633,0.3
6521,0.473,['The Judds'],0.56,258333,0.239,0,0ogTZlmFqg5xyFCMpRAEb4,1.37e-05,4,0.0565,-16.732,1,Grandpa (Tell Me 'Bout The Good Old Days),56,1985-10-30,0.0347,201.672,0.601
6522,0.0224,['The Replacements'],0.647,233573,0.69,0,14g6foD6sxO1qgkDKuPgWv,0.0,6,0.147,-8.657,0,Swingin Party - 2008 Remaster,58,1985,0.0454,117.514,0.682
6523,0.874,['Commodores'],0.39,217427,0.0803,0,4ztwMHfPZhPoruZdBbgriM,0.000639,8,0.127,-20.518,1,Three Times A Lady,55,1985,0.0306,150.503,0.184
6524,0.109,['The Cure'],0.541,177987,0.83,0,07CyrZF9eVd02zzIse7tZA,0.701,9,0.167,-6.246,1,In Between Days - 2006 Remaster,55,1985-08-26,0.0316,142.592,0.711
6525,0.634,['Jimmy Buffett'],0.793,249200,0.474,0,57FvuUotRyzRl8hwIhCVuO,0.00051,2,0.0951,-15.903,1,Margaritaville,55,1985-01-01,0.0378,125.143,0.842
6526,0.503,['Dire Straits'],0.22,419400,0.44,0,26tWBbtjvgi0tipRL2VQ2X,0.862,8,0.12,-9.456,0,Brothers in Arms,53,1985-05-13,0.0352,79.095,0.13
6527,0.517,['George Jones'],0.644,150520,0.468,0,0RbaD2rw0HmpfflXFH9DKu,0.0,2,0.162,-11.824,1,The One I Loved Back Then (The Corvette Song),55,1985-08-01,0.0953,159.498,0.959
6528,0.0405,"['Lisa Lisa & Cult Jam', 'Cult Jam', 'Full Force', 'Lisa Lisa']",0.844,404213,0.647,0,3sRCesHh424gmCji7Fz9Gm,0.132,7,0.106,-9.248,1,I Wonder If I Take You Home,53,1985,0.0877,115.164,0.58
6529,0.00175,['Mötley Crüe'],0.391,208400,0.938,0,0TiRPD1YD6Ox3bUujwXCQa,1.09e-06,2,0.247,-4.86,1,Smokin' In The Boys Room,58,1985,0.0786,134.691,0.652
6530,0.431,['George Strait'],0.643,170907,0.284,0,4sDiJmHNcm0wLTH8ns65va,8.22e-06,9,0.329,-17.665,1,The Chair,54,1985-01-01,0.0268,89.881,0.484
6531,0.393,"['Dan Seals', 'Marie Osmond']",0.661,236627,0.389,0,0qXUwQbZHFnhAGCgqwz2lR,1.04e-06,10,0.0902,-12.292,1,Meet Me In Montana,55,1985-01-01,0.0301,124.147,0.515
6532,0.0314,['Howard Jones'],0.752,235827,0.743,0,1RbOObDFn7GOseR1w529Zj,0.000117,7,0.128,-6.083,1,Things Can Only Get Better,57,1985,0.0331,108.254,0.832
6533,0.0242,['Anthrax'],0.325,259760,0.885,0,76BYv24CcZt2u94JRjmATX,0.00432,9,0.735,-10.661,1,Madhouse,61,1985-10,0.0904,163.578,0.482
6534,0.5,['Oingo Boingo'],0.568,381627,0.863,0,2h47SG8bNphmicAll4H9RV,0.000137,1,0.246,-10.984,1,Dead Man's Party,54,1985-01-01,0.0383,161.261,0.923
6535,0.0098,['Eddie Murphy'],0.699,253293,0.696,0,6N5DRCQUSXT1qQqmqsO92B,0.000345,11,0.0427,-13.045,1,Party All the Time,57,1985-02-05,0.0458,135.027,0.673
6536,0.0234,['Ready For The World'],0.798,240093,0.577,0,5PM96PMKMfD1lLX2lryUsG,0.00112,0,0.0728,-10.347,1,Oh Sheila,53,1985-01-01,0.0777,128.82,0.835
6537,0.123,['Elton John'],0.632,343240,0.656,0,3G0ENKW9vzV0SuYKaWFflI,0.000264,7,0.0735,-9.29,1,Nikita,69,1985-11-07,0.0277,86.605,0.752
6538,5.5e-06,['The Cult'],0.543,262493,0.834,0,6fIZxVeVNdjeZjX2Q1YAaA,0.889,7,0.0777,-6.812,1,She Sells Sanctuary (2009 Re-master),54,1985,0.029,139.625,0.37
6539,0.167,['Miami Sound Machine'],0.789,254000,0.655,0,3FdHgoJbH3DXNtGLh56pFu,0.0409,2,0.0311,-14.825,1,Conga,59,1985-08-13,0.0474,122.236,0.865
6540,0.119,['The Waterboys'],0.606,302827,0.794,0,15mZo1Kah03g8CTLbSsWrr,7.16e-06,0,0.125,-7.168,1,The Whole of the Moon - 2004 Remaster,67,1985-09-16,0.0291,105.813,0.584
6541,0.00942,['George Thorogood & The Destroyers'],0.344,275493,0.796,0,2nIDPfhjHZP8UOXPenLZUC,0.00186,9,0.0984,-11.731,1,I Drink Alone,55,1985,0.0407,96.95,0.601
6542,0.364,['The Charlie Daniels Band'],0.536,221707,0.907,0,1KeWCjmGE74qeB3OSbB5Ax,5.22e-06,9,0.103,-10.249,1,Drinkin' My Baby Goodbye,53,1985,0.0559,177.352,0.893
6543,0.249,['Dire Straits'],0.689,312133,0.463,0,3pGBIgFdfdnjtHDJR4nbrR,0.18,4,0.0589,-11.716,1,So Far Away,52,1985-05-13,0.0285,114.455,0.702
6544,0.21,['Loverboy'],0.523,213293,0.69,0,7wxRteSKMVVYD570x3D7bx,0.0,9,0.243,-13.527,1,Lovin' Every Minute of It,53,1985,0.0414,173.266,0.845
6545,0.165,['Stevie Wonder'],0.662,252560,0.624,0,0Dm43YLUlGdePpSbI1ct8h,0.0,10,0.0674,-13.606,0,Part-Time Lover,66,1985-09-13,0.0417,174.513,0.961
6546,0.00146,['Robert Tepper'],0.543,262027,0.829,0,5bnMKUXkMfYVXW8FjvFTuV,4.91e-05,4,0.289,-7.916,0,"No Easy Way Out - From ""Rocky IV"" Soundtrack",63,1985,0.0497,126.195,0.64
6547,0.00384,['Ratt'],0.567,194107,0.867,0,3D3lmTEhuWaunO1yxpYPD8,0.088,7,0.112,-11.541,1,You're in Love,55,1985,0.0484,146.008,0.535
6548,0.346,['Dan Seals'],0.805,226267,0.575,0,0VWPd2zYt1430jL6XtUjep,0.0,1,0.109,-11.882,1,Bop,54,1985-01-01,0.0304,123.203,0.975
6549,0.00935,['Billy Idol'],0.742,301800,0.743,0,2LbkpJUH052AvFcNIgjHTO,0.0,10,0.22,-6.293,0,Mony Mony - Downtown Mix / 24-Bit Digitally Remastered 2001,53,1985,0.0508,135.012,0.485
6550,0.0282,"[""'Til Tuesday""]",0.583,263573,0.574,0,0ZYf6N5eBeXStMri0mf3DZ,2.14e-06,0,0.114,-9.044,1,Voices Carry,55,1985-06-01,0.0239,104.995,0.578
6551,0.764,['George Benson'],0.553,242679,0.614,0,0vB4Vd6PtkJSEnWsmqATnZ,0.0,1,0.0811,-5.098,1,Nothing's Gonna Change My Love for You,67,1985-01-15,0.0306,136.628,0.345
6552,0.0753,['Simple Minds'],0.572,289453,0.913,0,2x5IXUFOcvvBUtEpnCBNlp,1.5e-05,0,0.128,-4.26,1,Alive And Kicking,65,1985,0.0362,103.265,0.561
6553,0.118,['Rene & Angela'],0.815,321067,0.646,0,2SPNs07BKygbkbf48KNFEQ,4.8e-05,10,0.0733,-9.784,1,I'll Be Good,53,1985,0.0546,108.392,0.757
6554,0.0317,['John Cafferty'],0.576,252920,0.896,0,5vI0C3TDTxySR6Oq8NWjE0,0.0,7,0.211,-8.026,1,"Hearts On Fire - From ""Rocky IV"" Soundtrack",62,1985,0.04,136.586,0.617
